"","Gene","CpG_ratio","status"
"17592","Mfran_g24780 ",0.670663,"weakly"
"17593","Mfran_g24781 ",0.581622,"weakly"
"17594","Mfran_g24783 ",0.967157,"weakly"
"17595","Mfran_g24784 ",0.867776,"weakly"
"17596","Mfran_g24789 ",0.53388,"heavily"
"17597","Mfran_g24790.1 ",0.686969,"weakly"
"17598","Mfran_g24792 ",0.66863,"weakly"
"17599","Mfran_g24797 ",0.549954,"heavily"
"17600","Mfran_g24801 ",0.847864,"weakly"
"17601","Mfran_g24803 ",1.48351,"weakly"
"17602","Mfran_g24804 ",1.02475,"weakly"
"17603","Mfran_g24806 ",0.90806,"weakly"
"17604","Mfran_g24807 ",0.675667,"weakly"
"17605","Mfran_g24808 ",0.770854,"weakly"
"17606","Mfran_g24809 ",1.02292,"weakly"
"17607","Mfran_g24810 ",0.974021,"weakly"
"17608","Mfran_g24812 ",0.759151,"weakly"
"17609","Mfran_g24814 ",0.913152,"weakly"
"17610","Mfran_g24816 ",0.822944,"weakly"
"17611","Mfran_g24818 ",0.926013,"weakly"
"17612","Mfran_g24819 ",0.91966,"weakly"
"17613","Mfran_g24822 ",0.553965,"weakly"
"17614","Mfran_g24824 ",0.472182,"heavily"
"17615","Mfran_g24825 ",0.640006,"weakly"
"17616","Mfran_g24826 ",0.560744,"weakly"
"17617","Mfran_g24827 ",0.52125,"heavily"
"17618","Mfran_g24829 ",0.52137,"heavily"
"17619","Mfran_g24830 ",0.362849,"heavily"
"17620","Mfran_g24831 ",0.85735,"weakly"
"17621","Mfran_g24832 ",0.700128,"weakly"
"17622","Mfran_g24833 ",0.529507,"heavily"
"17623","Mfran_g24835.1 ",0.667625,"weakly"
"17624","Mfran_g24836.1 ",0.728752,"weakly"
"17625","Mfran_g24838.2 ",0.552679,"weakly"
"17626","Mfran_g24840.1 ",0.829663,"weakly"
"17627","Mfran_g24845 ",0.649306,"weakly"
"17628","Mfran_g24850 ",0.557407,"weakly"
"17629","Mfran_g24854 ",0.629072,"weakly"
"17630","Mfran_g24858.1 ",0.571818,"weakly"
"17631","Mfran_g24860 ",0.465452,"heavily"
"17632","Mfran_g24861 ",0.832064,"weakly"
"17633","Mfran_g24862 ",0.502464,"heavily"
"17634","Mfran_g24864 ",0.46568,"heavily"
"17635","Mfran_g24865 ",1.03567,"weakly"
"17636","Mfran_g24866 ",0.705879,"weakly"
"17637","Mfran_g24868 ",0.806346,"weakly"
"17638","Mfran_g24869 ",0.896619,"weakly"
"17639","Mfran_g24870.1 ",0.519415,"heavily"
"17640","Mfran_g24871.1 ",0.808674,"weakly"
"17641","Mfran_g24872 ",0.50525,"heavily"
"17642","Mfran_g24873 ",0.702083,"weakly"
"17643","Mfran_g24877 ",0.884364,"weakly"
"17644","Mfran_g24880 ",0.550859,"weakly"
"17645","Mfran_g24882 ",0.532015,"heavily"
"17646","Mfran_g24885 ",0.648615,"weakly"
"17647","Mfran_g24889 ",0.640915,"weakly"
"17648","Mfran_g24891 ",0.650632,"weakly"
"17649","Mfran_g24893 ",0.641531,"weakly"
"17650","Mfran_g24902 ",0.875753,"weakly"
"17651","Mfran_g24903 ",0.607081,"weakly"
"17652","Mfran_g24908 ",0.89366,"weakly"
"17653","Mfran_g24911 ",0.616332,"weakly"
"17654","Mfran_g24914 ",0.469595,"heavily"
"17655","Mfran_g24919 ",0.60728,"weakly"
"17656","Mfran_g24920 ",0.673083,"weakly"
"17657","Mfran_g24924 ",0.77653,"weakly"
"17658","Mfran_g24926 ",0.906322,"weakly"
"17659","Mfran_g24927 ",0.702865,"weakly"
"17660","Mfran_g24928.1 ",0.654665,"weakly"
"17661","Mfran_g24932 ",1.42372,"weakly"
"17662","Mfran_g24934 ",0.949262,"weakly"
"17663","Mfran_g24936 ",0.262186,"heavily"
"17664","Mfran_g24939.1 ",0.914122,"weakly"
"17665","Mfran_g24940 ",0.407799,"heavily"
"17666","Mfran_g24941 ",0.576272,"weakly"
"17667","Mfran_g24942 ",0.946723,"weakly"
"17668","Mfran_g24945 ",1.09497,"weakly"
"17669","Mfran_g24949 ",0.218369,"heavily"
"17670","Mfran_g24954 ",0.987344,"weakly"
"17671","Mfran_g24955 ",0.613441,"weakly"
"17672","Mfran_g24956 ",0.86764,"weakly"
"17673","Mfran_g24957 ",0.712835,"weakly"
"17674","Mfran_g24958 ",0.880087,"weakly"
"17675","Mfran_g24959 ",0.938277,"weakly"
"17676","Mfran_g24960 ",0.893555,"weakly"
"17677","Mfran_g24961 ",0.484106,"heavily"
"17678","Mfran_g24963 ",0.507249,"heavily"
"17679","Mfran_g24964 ",0.985239,"weakly"
"17680","Mfran_g24969 ",0.394506,"heavily"
"17681","Mfran_g24971 ",0.611112,"weakly"
"17682","Mfran_g24972 ",0.405541,"heavily"
"17683","Mfran_g24973 ",0.53665,"heavily"
"17684","Mfran_g24974.1 ",0.745714,"weakly"
"17685","Mfran_g24975 ",0.609239,"weakly"
"17686","Mfran_g24976 ",0.914821,"weakly"
"17687","Mfran_g24977 ",0.93132,"weakly"
"17688","Mfran_g24978 ",0.781318,"weakly"
"17689","Mfran_g24979 ",0.905963,"weakly"
"17690","Mfran_g24980 ",1.00205,"weakly"
"17691","Mfran_g24982 ",1.04074,"weakly"
"17692","Mfran_g24984 ",0.811762,"weakly"
"17693","Mfran_g24988 ",1.08324,"weakly"
"17694","Mfran_g24989.1 ",1.11847,"weakly"
"17695","Mfran_g24990 ",0.679958,"weakly"
"17696","Mfran_g24992 ",1.12118,"weakly"
"17697","Mfran_g24993 ",0.624853,"weakly"
"17698","Mfran_g24997 ",0.691733,"weakly"
"17699","Mfran_g24998 ",0.537193,"heavily"
"17700","Mfran_g24999 ",0.630969,"weakly"
"17701","Mfran_g25002 ",0.808913,"weakly"
"17702","Mfran_g25003 ",0.740514,"weakly"
"17703","Mfran_g25004 ",0.841549,"weakly"
"17704","Mfran_g25005 ",0.800303,"weakly"
"17705","Mfran_g25006 ",0.734577,"weakly"
"17706","Mfran_g25007 ",0.775332,"weakly"
"17707","Mfran_g25009 ",0.531681,"heavily"
"17708","Mfran_g25010 ",0.844961,"weakly"
"17709","Mfran_g25015 ",0.684982,"weakly"
"17710","Mfran_g25023 ",0.599234,"weakly"
"17711","Mfran_g25024 ",0.832898,"weakly"
"17712","Mfran_g25026 ",0.614068,"weakly"
"17713","Mfran_g25036 ",0.530351,"heavily"
"17714","Mfran_g25037 ",0.574058,"weakly"
"17715","Mfran_g25041 ",1.05413,"weakly"
"17716","Mfran_g25042 ",1.17464,"weakly"
"17717","Mfran_g25045 ",1.04245,"weakly"
"17718","Mfran_g25046 ",1.16349,"weakly"
"17719","Mfran_g25048 ",0.879276,"weakly"
"17720","Mfran_g25049 ",0.782906,"weakly"
"17721","Mfran_g25050 ",1.1824,"weakly"
"17722","Mfran_g25051 ",1.17881,"weakly"
"17723","Mfran_g25052 ",1.16349,"weakly"
"17724","Mfran_g25053.1 ",0.735588,"weakly"
"17725","Mfran_g25054 ",0.818163,"weakly"
"17726","Mfran_g25055.2 ",0.688989,"weakly"
"17727","Mfran_g25060 ",0.36504,"heavily"
"17728","Mfran_g25066 ",0.459819,"heavily"
"17729","Mfran_g25068 ",0.449159,"heavily"
"17730","Mfran_g25071 ",0.962097,"weakly"
"17731","Mfran_g25072 ",0.952626,"weakly"
"17732","Mfran_g25073 ",0.962746,"weakly"
"17733","Mfran_g25074 ",0.67154,"weakly"
"17734","Mfran_g25075 ",0.992009,"weakly"
"17735","Mfran_g25080 ",0.400785,"heavily"
"17736","Mfran_g25081 ",0.539298,"heavily"
"17737","Mfran_g25082 ",0.630427,"weakly"
"17738","Mfran_g25083 ",1.09477,"weakly"
"17739","Mfran_g25088 ",1.0908,"weakly"
"17740","Mfran_g25092 ",0.463723,"heavily"
"17741","Mfran_g25096 ",0.290638,"heavily"
"17742","Mfran_g25099 ",0.406566,"heavily"
"17743","Mfran_g25100 ",0.832542,"weakly"
"17744","Mfran_g25102 ",0.951908,"weakly"
"17745","Mfran_g25103 ",0.568435,"weakly"
"17746","Mfran_g25104 ",0.679446,"weakly"
"17747","Mfran_g25105 ",0.932029,"weakly"
"17748","Mfran_g25106c ",0.46461,"heavily"
"17749","Mfran_g25112c ",0.480709,"heavily"
"17750","Mfran_g25133 ",0.512783,"heavily"
"17751","Mfran_g25134 ",0.672931,"weakly"
"17752","Mfran_g25135 ",0.986623,"weakly"
"17753","Mfran_g25137 ",1.00152,"weakly"
"17754","Mfran_g25138 ",0.709766,"weakly"
"17755","Mfran_g25139 ",0.820113,"weakly"
"17756","Mfran_g25140 ",0.847546,"weakly"
"17757","Mfran_g25141 ",0.981789,"weakly"
"17758","Mfran_g25142 ",0.528486,"heavily"
"17759","Mfran_g25143 ",0.605735,"weakly"
"17760","Mfran_g25146 ",0.797448,"weakly"
"17761","Mfran_g25148 ",0.774968,"weakly"
"17762","Mfran_g25149 ",0.962864,"weakly"
"17763","Mfran_g25150 ",1.23662,"weakly"
"17764","Mfran_g25151 ",0.572161,"weakly"
"17765","Mfran_g25153 ",1.25529,"weakly"
"17766","Mfran_g25156 ",0.934933,"weakly"
"17767","Mfran_g25158 ",0.659744,"weakly"
"17768","Mfran_g25159 ",0.503375,"heavily"
"17769","Mfran_g25160 ",0.533318,"heavily"
"17770","Mfran_g25161 ",1.33551,"weakly"
"17771","Mfran_g25162 ",1.42479,"weakly"
"17772","Mfran_g25163 ",0.54221,"heavily"
"17773","Mfran_g25164 ",0.658612,"weakly"
"17774","Mfran_g25165 ",0.524666,"heavily"
"17775","Mfran_g25167 ",0.560342,"weakly"
"17776","Mfran_g25168 ",0.53931,"heavily"
"17777","Mfran_g25169 ",0.507591,"heavily"
"17778","Mfran_g25171 ",0.539232,"heavily"
"17779","Mfran_g25172 ",0.504568,"heavily"
"17780","Mfran_g25173 ",0.700721,"weakly"
"17781","Mfran_g25174 ",0.81888,"weakly"
"17782","Mfran_g25175 ",0.567634,"weakly"
"17783","Mfran_g25176 ",0.742775,"weakly"
"17784","Mfran_g25177.1 ",0.616,"weakly"
"17785","Mfran_g25178 ",0.535131,"heavily"
"17786","Mfran_g25179 ",0.625098,"weakly"
"17787","Mfran_g25181 ",0.528552,"heavily"
"17788","Mfran_g25182 ",0.664394,"weakly"
"17789","Mfran_g25184 ",0.557714,"weakly"
"17790","Mfran_g25185 ",0.591941,"weakly"
"17791","Mfran_g25190.1 ",0.544187,"heavily"
"17792","Mfran_g25191 ",0.52519,"heavily"
"17793","Mfran_g25192 ",0.860615,"weakly"
"17794","Mfran_g25193 ",0.931164,"weakly"
"17795","Mfran_g25194 ",0.390067,"heavily"
"17796","Mfran_g25195 ",0.62813,"weakly"
"17797","Mfran_g25197 ",1.05545,"weakly"
"17798","Mfran_g25200 ",1.21878,"weakly"
"17799","Mfran_g25201 ",0.656507,"weakly"
"17800","Mfran_g25203 ",0.634209,"weakly"
"17801","Mfran_g25205 ",1.08155,"weakly"
"17802","Mfran_g25207 ",0.316535,"heavily"
"17803","Mfran_g25208 ",0.684957,"weakly"
"17804","Mfran_g25209 ",0.547292,"heavily"
"17805","Mfran_g25210 ",0.569303,"weakly"
"17806","Mfran_g25212 ",0.69398,"weakly"
"17807","Mfran_g25218.1 ",0.660448,"weakly"
"17808","Mfran_g25223 ",0.488604,"heavily"
"17809","Mfran_g25225 ",1.19026,"weakly"
"17810","Mfran_g25226 ",1.156,"weakly"
"17811","Mfran_g25227 ",0.483596,"heavily"
"17812","Mfran_g25229 ",1.09692,"weakly"
"17813","Mfran_g25231 ",1.28852,"weakly"
"17814","Mfran_g25232 ",0.972995,"weakly"
"17815","Mfran_g25233 ",0.219316,"heavily"
"17816","Mfran_g25234 ",1.0031,"weakly"
"17817","Mfran_g25240 ",0.346292,"heavily"
"17818","Mfran_g25241 ",0.45808,"heavily"
"17819","Mfran_g25242 ",0.623005,"weakly"
"17820","Mfran_g25243 ",0.432401,"heavily"
"17821","Mfran_g25245 ",0.494283,"heavily"
"17822","Mfran_g25247 ",1.02612,"weakly"
"17823","Mfran_g25253 ",0.45905,"heavily"
"17824","Mfran_g25255 ",0.603664,"weakly"
"17825","Mfran_g25256 ",0.400108,"heavily"
"17826","Mfran_g25258 ",0.279947,"heavily"
"17827","Mfran_g25259 ",0.287033,"heavily"
"17828","Mfran_g25262 ",0.41747,"heavily"
"17829","Mfran_g25263 ",0.623986,"weakly"
"17830","Mfran_g25276.1 ",0.710585,"weakly"
"17831","Mfran_g25278 ",0.814939,"weakly"
"17832","Mfran_g25279 ",0.739215,"weakly"
"17833","Mfran_g25280 ",0.799144,"weakly"
"17834","Mfran_g25281 ",0.580356,"weakly"
"17835","Mfran_g25284 ",0.631711,"weakly"
"17836","Mfran_g25287 ",0.934998,"weakly"
"17837","Mfran_g25288 ",0.486394,"heavily"
"17838","Mfran_g25289 ",0.408236,"heavily"
"17839","Mfran_g25292 ",0.521699,"heavily"
"17840","Mfran_g25294 ",0.555513,"weakly"
"17841","Mfran_g25295 ",0.580806,"weakly"
"17842","Mfran_g25297 ",0.569961,"weakly"
"17843","Mfran_g25299 ",0.589277,"weakly"
"17844","Mfran_g25301 ",0.569619,"weakly"
"17845","Mfran_g25302 ",0.521697,"heavily"
"17846","Mfran_g25303 ",0.654109,"weakly"
"17847","Mfran_g25305 ",0.509834,"heavily"
"17848","Mfran_g25308 ",0.783768,"weakly"
"17849","Mfran_g25310.1 ",0.762674,"weakly"
"17850","Mfran_g25311 ",0.717304,"weakly"
"17851","Mfran_g25312 ",0.758063,"weakly"
"17852","Mfran_g25313 ",0.84497,"weakly"
"17853","Mfran_g25314 ",0.552664,"weakly"
"17854","Mfran_g25322 ",0.0498597,"heavily"
"17855","Mfran_g25329 ",0.813295,"weakly"
"17856","Mfran_g25331.1 ",0.771225,"weakly"
"17857","Mfran_g25334 ",0.734739,"weakly"
"17858","Mfran_g25335 ",1.12669,"weakly"
"17859","Mfran_g25336 ",0.808876,"weakly"
"17860","Mfran_g25337 ",0.448274,"heavily"
"17861","Mfran_g25338 ",0.710408,"weakly"
"17862","Mfran_g25339 ",1.18076,"weakly"
"17863","Mfran_g25340 ",0.447787,"heavily"
"17864","Mfran_g25341 ",0.483017,"heavily"
"17865","Mfran_g25343 ",0.635463,"weakly"
"17866","Mfran_g25344 ",0.691555,"weakly"
"17867","Mfran_g25348 ",0.724807,"weakly"
"17868","Mfran_g25352 ",1.28213,"weakly"
"17869","Mfran_g25357 ",0.988691,"weakly"
"17870","Mfran_g25358.2 ",1.06951,"weakly"
"17871","Mfran_g25359 ",0.473412,"heavily"
"17872","Mfran_g25360 ",0.395717,"heavily"
"17873","Mfran_g25361 ",0.598368,"weakly"
"17874","Mfran_g25363 ",0.592509,"weakly"
"17875","Mfran_g25364 ",0.663163,"weakly"
"17876","Mfran_g25367 ",0.474933,"heavily"
"17877","Mfran_g25368 ",0.749073,"weakly"
"17878","Mfran_g25371 ",0.5882,"weakly"
"17879","Mfran_g25372 ",0.512901,"heavily"
"17880","Mfran_g25373 ",0.649453,"weakly"
"17881","Mfran_g25375 ",0.640377,"weakly"
"17882","Mfran_g25377 ",0.516023,"heavily"
"17883","Mfran_g25378 ",0.557589,"weakly"
"17884","Mfran_g25382 ",0.50731,"heavily"
"17885","Mfran_g25383 ",0.440195,"heavily"
"17886","Mfran_g25384 ",0.470333,"heavily"
"17887","Mfran_g25385 ",0.428988,"heavily"
"17888","Mfran_g25388 ",0.658145,"weakly"
"17889","Mfran_g25390 ",0.880696,"weakly"
"17890","Mfran_g25393 ",0.718156,"weakly"
"17891","Mfran_g25394 ",0.949133,"weakly"
"17892","Mfran_g25395 ",0.949133,"weakly"
"17893","Mfran_g25396 ",0.7353,"weakly"
"17894","Mfran_g25398 ",0.718677,"weakly"
"17895","Mfran_g25399 ",0.939538,"weakly"
"17896","Mfran_g25400.1 ",0.489157,"heavily"
"17897","Mfran_g25401 ",1.02227,"weakly"
"17898","Mfran_g25402 ",0.579926,"weakly"
"17899","Mfran_g25405 ",0.515003,"heavily"
"17900","Mfran_g25406.1 ",0.542949,"heavily"
"17901","Mfran_g25407 ",0.178943,"heavily"
"17902","Mfran_g25409 ",0.565812,"weakly"
"17903","Mfran_g25416 ",1.19534,"weakly"
"17904","Mfran_g25417 ",0.95163,"weakly"
"17905","Mfran_g25421.1 ",0.486185,"heavily"
"17906","Mfran_g25423 ",1.04311,"weakly"
"17907","Mfran_g25425 ",0.96563,"weakly"
"17908","Mfran_g25426 ",0.462489,"heavily"
"17909","Mfran_g25427 ",1.20498,"weakly"
"17910","Mfran_g25429 ",0.860047,"weakly"
"17911","Mfran_g25432 ",0.801364,"weakly"
"17912","Mfran_g25433 ",1.0075,"weakly"
"17913","Mfran_g25435 ",0.469063,"heavily"
"17914","Mfran_g25436 ",0.481953,"heavily"
"17915","Mfran_g25438 ",0.407112,"heavily"
"17916","Mfran_g25441 ",0.579844,"weakly"
"17917","Mfran_g25444 ",0.522555,"heavily"
"17918","Mfran_g25445 ",0.812525,"weakly"
"17919","Mfran_g25447 ",0.601222,"weakly"
"17920","Mfran_g25448 ",0.555226,"weakly"
"17921","Mfran_g25449 ",0.796135,"weakly"
"17922","Mfran_g25450 ",0.830388,"weakly"
"17923","Mfran_g25452 ",0.852503,"weakly"
"17924","Mfran_g25453 ",0.714034,"weakly"
"17925","Mfran_g25455 ",0.797134,"weakly"
"17926","Mfran_g25456 ",0.918233,"weakly"
"17927","Mfran_g25457 ",0.799388,"weakly"
"17928","Mfran_g25458 ",0.677641,"weakly"
"17929","Mfran_g25459 ",0.45444,"heavily"
"17930","Mfran_g25461 ",0.404717,"heavily"
"17931","Mfran_g25462 ",0.142858,"heavily"
"17932","Mfran_g25463 ",0.636557,"weakly"
"17933","Mfran_g25464 ",0.473818,"heavily"
"17934","Mfran_g25465 ",0.71903,"weakly"
"17935","Mfran_g25467 ",0.756353,"weakly"
"17936","Mfran_g25468 ",0.603565,"weakly"
"17937","Mfran_g25469 ",0.914923,"weakly"
"17938","Mfran_g25470 ",0.573006,"weakly"
"17939","Mfran_g25471 ",0.745594,"weakly"
"17940","Mfran_g25472 ",0.829837,"weakly"
"17941","Mfran_g25473 ",0.82571,"weakly"
"17942","Mfran_g25474 ",0.837166,"weakly"
"17943","Mfran_g25475 ",0.959108,"weakly"
"17944","Mfran_g25476 ",0.846317,"weakly"
"17945","Mfran_g25477 ",0.8168,"weakly"
"17946","Mfran_g25478 ",0.859004,"weakly"
"17947","Mfran_g25481 ",0.905056,"weakly"
"17948","Mfran_g25482 ",0.929559,"weakly"
"17949","Mfran_g25483 ",0.870789,"weakly"
"17950","Mfran_g25485 ",1.06952,"weakly"
"17951","Mfran_g25487 ",1.0895,"weakly"
"17952","Mfran_g25488 ",0.814188,"weakly"
"17953","Mfran_g25489 ",0.803286,"weakly"
"17954","Mfran_g25491 ",0.824445,"weakly"
"17955","Mfran_g25492 ",0.693556,"weakly"
"17956","Mfran_g25493 ",0.732912,"weakly"
"17957","Mfran_g25495 ",0.755165,"weakly"
"17958","Mfran_g25496 ",0.723609,"weakly"
"17959","Mfran_g25497 ",0.674132,"weakly"
"17960","Mfran_g25498 ",0.936047,"weakly"
"17961","Mfran_g25499 ",0.912758,"weakly"
"17962","Mfran_g25500 ",0.72288,"weakly"
"17963","Mfran_g25501 ",0.998871,"weakly"
"17964","Mfran_g16476 ",0.669173,"weakly"
"17965","Mfran_g16478 ",0.866546,"weakly"
"17966","Mfran_g16480.3 ",0.889505,"weakly"
"17967","Mfran_g16483 ",0.51436,"heavily"
"17968","Mfran_g16484 ",0.679589,"weakly"
"17969","Mfran_g16485 ",0.359909,"heavily"
"17970","Mfran_g16486 ",0.314505,"heavily"
"17971","Mfran_g16489 ",0.473091,"heavily"
"17972","Mfran_g16490 ",0.894851,"weakly"
"17973","Mfran_g16491 ",0.893841,"weakly"
"17974","Mfran_g16492 ",0.783275,"weakly"
"17975","Mfran_g16493 ",0.328051,"heavily"
"17976","Mfran_g16496 ",0.30809,"heavily"
"17977","Mfran_g16497 ",0.289928,"heavily"
"17978","Mfran_g16498 ",0.506985,"heavily"
"17979","Mfran_g16500 ",0.520242,"heavily"
"17980","Mfran_g16501 ",0.292856,"heavily"
"17981","Mfran_g16502 ",0.761406,"weakly"
"17982","Mfran_g16503 ",0.751051,"weakly"
"17983","Mfran_g16504 ",0.678088,"weakly"
"17984","Mfran_g16505.1 ",0.768768,"weakly"
"17985","Mfran_g16506.2 ",0.451185,"heavily"
"17986","Mfran_g16507.1 ",0.432602,"heavily"
"17987","Mfran_g16509 ",1.00328,"weakly"
"17988","Mfran_g16510 ",0.933091,"weakly"
"17989","Mfran_g16512 ",0.909002,"weakly"
"17990","Mfran_g16513c ",0.448081,"heavily"
"17991","Mfran_g16515 ",0.454205,"heavily"
"17992","Mfran_g16520 ",0.460044,"heavily"
"17993","Mfran_g16521 ",0.288256,"heavily"
"17994","Mfran_g16523.1 ",0.603585,"weakly"
"17995","Mfran_g16524 ",0.814202,"weakly"
"17996","Mfran_g16525 ",0.878846,"weakly"
"17997","Mfran_g16526 ",0.486128,"heavily"
"17998","Mfran_g16529 ",0.312241,"heavily"
"17999","Mfran_g16530.1 ",0.297845,"heavily"
"18000","Mfran_g16531 ",0.675816,"weakly"
"18001","Mfran_g16532 ",0.438323,"heavily"
"18002","Mfran_g16534.1 ",0.33065,"heavily"
"18003","Mfran_g16535.1 ",0.794739,"weakly"
"18004","Mfran_g16540.1 ",0.471785,"heavily"
"18005","Mfran_g16542 ",0.588936,"weakly"
"18006","Mfran_g16543 ",0.609155,"weakly"
"18007","Mfran_g16544 ",0.521785,"heavily"
"18008","Mfran_g16546 ",1.02956,"weakly"
"18009","Mfran_g16551 ",0.478766,"heavily"
"18010","Mfran_g16554 ",0.740281,"weakly"
"18011","Mfran_g16555 ",0.613126,"weakly"
"18012","Mfran_g16556 ",0.69608,"weakly"
"18013","Mfran_g16557 ",0.556598,"weakly"
"18014","Mfran_g16558 ",0.657838,"weakly"
"18015","Mfran_g16560 ",0.899833,"weakly"
"18016","Mfran_g16561 ",0.621393,"weakly"
"18017","Mfran_g16562 ",1.11077,"weakly"
"18018","Mfran_g16566 ",0.405286,"heavily"
"18019","Mfran_g16567 ",0.446788,"heavily"
"18020","Mfran_g16569 ",0.572149,"weakly"
"18021","Mfran_g16571 ",1.08918,"weakly"
"18022","Mfran_g16574 ",0.345761,"heavily"
"18023","Mfran_g16575 ",0.693499,"weakly"
"18024","Mfran_g16576.1 ",0.697675,"weakly"
"18025","Mfran_g16586 ",0.515444,"heavily"
"18026","Mfran_g16587 ",0.749553,"weakly"
"18027","Mfran_g16588 ",0.784864,"weakly"
"18028","Mfran_g16589 ",0.706191,"weakly"
"18029","Mfran_g16592 ",0.673751,"weakly"
"18030","Mfran_g16593 ",0.790544,"weakly"
"18031","Mfran_g16597 ",0.959619,"weakly"
"18032","Mfran_g16601 ",0.668679,"weakly"
"18033","Mfran_g16612 ",0.801118,"weakly"
"18034","Mfran_g16616 ",0.63482,"weakly"
"18035","Mfran_g16618 ",0.848843,"weakly"
"18036","Mfran_g16619 ",0.849726,"weakly"
"18037","Mfran_g16620 ",0.634962,"weakly"
"18038","Mfran_g16623 ",1.0102,"weakly"
"18039","Mfran_g16624 ",0.820881,"weakly"
"18040","Mfran_g16625 ",0.0725024,"heavily"
"18041","Mfran_g16626 ",0.227903,"heavily"
"18042","Mfran_g16627.1 ",0.413607,"heavily"
"18043","Mfran_g16628 ",0.295609,"heavily"
"18044","Mfran_g16630 ",0.800068,"weakly"
"18045","Mfran_g16631 ",0.788953,"weakly"
"18046","Mfran_g16633 ",0.938115,"weakly"
"18047","Mfran_g16634 ",1.08468,"weakly"
"18048","Mfran_g16635 ",0.904318,"weakly"
"18049","Mfran_g16636 ",1.16631,"weakly"
"18050","Mfran_g16637 ",0.834926,"weakly"
"18051","Mfran_g16638 ",1.1584,"weakly"
"18052","Mfran_g16639 ",1.16977,"weakly"
"18053","Mfran_g16642.1 ",0.401678,"heavily"
"18054","Mfran_g16644 ",1.08321,"weakly"
"18055","Mfran_g16646 ",1.19111,"weakly"
"18056","Mfran_g16648 ",0.318768,"heavily"
"18057","Mfran_g16649 ",0.668588,"weakly"
"18058","Mfran_g16659 ",0.537469,"heavily"
"18059","Mfran_g16660 ",0.732638,"weakly"
"18060","Mfran_g16661 ",0.871575,"weakly"
"18061","Mfran_g16663 ",1.07888,"weakly"
"18062","Mfran_g16665 ",0.995997,"weakly"
"18063","Mfran_g16666 ",0.663339,"weakly"
"18064","Mfran_g16668 ",0.925862,"weakly"
"18065","Mfran_g16670 ",0.930565,"weakly"
"18066","Mfran_g16671 ",0.801193,"weakly"
"18067","Mfran_g16672 ",0.641334,"weakly"
"18068","Mfran_g16673 ",0.898065,"weakly"
"18069","Mfran_g16676 ",0.549136,"heavily"
"18070","Mfran_g16678 ",0.913115,"weakly"
"18071","Mfran_g16682 ",0.893158,"weakly"
"18072","Mfran_g16684 ",1.03437,"weakly"
"18073","Mfran_g16686 ",0.378147,"heavily"
"18074","Mfran_g16687 ",0.539912,"heavily"
"18075","Mfran_g16692 ",0.394679,"heavily"
"18076","Mfran_g16693 ",0.55564,"weakly"
"18077","Mfran_g16695 ",0.538506,"heavily"
"18078","Mfran_g16696.2 ",0.902256,"weakly"
"18079","Mfran_g16700 ",1.04376,"weakly"
"18080","Mfran_g16702 ",0.815289,"weakly"
"18081","Mfran_g16708 ",0.625695,"weakly"
"18082","Mfran_g16711.1 ",0.7605,"weakly"
"18083","Mfran_g16712 ",0.672634,"weakly"
"18084","Mfran_g16713 ",0.743254,"weakly"
"18085","Mfran_g16714 ",0.645166,"weakly"
"18086","Mfran_g16715 ",0.60741,"weakly"
"18087","Mfran_g16719 ",0.410828,"heavily"
"18088","Mfran_g16720 ",0.335692,"heavily"
"18089","Mfran_g16721 ",0.578262,"weakly"
"18090","Mfran_g16722 ",0.536759,"heavily"
"18091","Mfran_g16723 ",0.50577,"heavily"
"18092","Mfran_g16725 ",0.669148,"weakly"
"18093","Mfran_g16726 ",0.809366,"weakly"
"18094","Mfran_g16727 ",0.450615,"heavily"
"18095","Mfran_g16728 ",0.658049,"weakly"
"18096","Mfran_g16729 ",0.822022,"weakly"
"18097","Mfran_g16730 ",0.637882,"weakly"
"18098","Mfran_g16731 ",0.610561,"weakly"
"18099","Mfran_g16735 ",0.573947,"weakly"
"18100","Mfran_g16736 ",0.625582,"weakly"
"18101","Mfran_g16737 ",0.702519,"weakly"
"18102","Mfran_g16738 ",0.611262,"weakly"
"18103","Mfran_g16739 ",0.663335,"weakly"
"18104","Mfran_g16740 ",0.666105,"weakly"
"18105","Mfran_g16741 ",0.647177,"weakly"
"18106","Mfran_g16742 ",0.637073,"weakly"
"18107","Mfran_g16744.2 ",0.768568,"weakly"
"18108","Mfran_g16745 ",0.807442,"weakly"
"18109","Mfran_g16746 ",0.61259,"weakly"
"18110","Mfran_g16747 ",0.770892,"weakly"
"18111","Mfran_g16748 ",0.706708,"weakly"
"18112","Mfran_g16749.1 ",0.642079,"weakly"
"18113","Mfran_g16750 ",0.796102,"weakly"
"18114","Mfran_g16751 ",0.691627,"weakly"
"18115","Mfran_g16752 ",0.708719,"weakly"
"18116","Mfran_g16753 ",0.337613,"heavily"
"18117","Mfran_g16757 ",0.622626,"weakly"
"18118","Mfran_g16759 ",0.899319,"weakly"
"18119","Mfran_g16762.7 ",0.638829,"weakly"
"18120","Mfran_g16763 ",0.67959,"weakly"
"18121","Mfran_g16764 ",0.743053,"weakly"
"18122","Mfran_g16765 ",0.736047,"weakly"
"18123","Mfran_g16766 ",0.446616,"heavily"
"18124","Mfran_g16770 ",0.359333,"heavily"
"18125","Mfran_g16771 ",0.694697,"weakly"
